time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
3.0414,220.729,7,0.513395,0.78303,0.0733422,0.261002,0.0244572,0.260989,0.0244364,0.26104,0.0244486
3.0551,221.723,7,0.513125,0.783017,0.0733036,0.261019,0.0244508,0.260964,0.0244179,0.261034,0.0244349
3.0688,222.717,7,0.512774,0.782983,0.0732534,0.260995,0.0244309,0.260959,0.0244005,0.261029,0.0244219
3.0825,223.711,7,0.512717,0.783056,0.0732452,0.261029,0.0244298,0.260993,0.024402,0.261034,0.0244134
3.0962,224.706,7,0.512331,0.78299,0.0731902,0.260996,0.0244058,0.260954,0.0243835,0.261039,0.0244008
3.1099,225.7,7,0.512011,0.782956,0.0731445,0.260995,0.0243969,0.260947,0.0243651,0.261014,0.0243825
3.1236,226.694,7,0.511804,0.782958,0.0731148,0.260984,0.0243843,0.260958,0.0243572,0.261015,0.0243734
3.1373,227.688,7,0.511384,0.782867,0.0730548,0.260948,0.0243589,0.260923,0.0243367,0.260997,0.0243592
3.151,228.683,7,0.511138,0.782859,0.0730197,0.260973,0.0243585,0.260903,0.0243193,0.260983,0.0243419
3.1647,229.677,7,0.510792,0.782784,0.0729703,0.260915,0.0243349,0.260912,0.0243099,0.260957,0.0243255
3.1784,230.671,7,0.510404,0.782698,0.0729148,0.2609,0.0243197,0.260858,0.0242844,0.26094,0.0243107
3.1921,231.666,7,0.509977,0.78261,0.0728539,0.26086,0.0242945,0.260848,0.0242699,0.260902,0.0242895
3.2058,232.66,7,0.509624,0.782549,0.0728034,0.260852,0.0242812,0.26082,0.0242501,0.260877,0.0242721
3.2195,233.654,7,0.509166,0.782415,0.072738,0.260794,0.0242558,0.260759,0.0242247,0.260862,0.0242576
3.2332,234.648,7,0.508725,0.782301,0.072675,0.260757,0.024231,0.260731,0.0242083,0.260813,0.0242357
3.2469,235.643,7,0.508368,0.782207,0.0726241,0.260748,0.0242224,0.260695,0.0241889,0.260764,0.0242128
3.2606,236.637,7,0.507968,0.782095,0.0725669,0.260703,0.0242023,0.260651,0.0241685,0.260741,0.024196
3.2743,237.631,7,0.507542,0.781941,0.072506,0.260646,0.0241828,0.260606,0.0241478,0.260689,0.0241754
3.288,238.625,7,0.507053,0.7818,0.0724361,0.260591,0.024158,0.26057,0.0241241,0.260639,0.024154
3.3017,239.62,7,0.506803,0.781706,0.0724004,0.260551,0.0241433,0.260552,0.0241152,0.260603,0.0241419
3.3154,240.614,7,0.50638,0.781556,0.07234,0.260483,0.024116,0.260508,0.0240994,0.260565,0.0241246
3.3291,241.608,7,0.50586,0.781376,0.0722658,0.260429,0.0240951,0.260428,0.0240719,0.260519,0.0240987
3.3428,242.603,7,0.505571,0.781257,0.0722244,0.260418,0.0240907,0.260374,0.0240496,0.260465,0.0240841
3.3565,243.597,7,0.505256,0.78113,0.0721794,0.260368,0.0240708,0.260327,0.0240355,0.260435,0.0240732
3.3702,244.591,7,0.504764,0.780927,0.0721092,0.260292,0.0240444,0.260277,0.0240143,0.260358,0.0240506
3.3839,245.585,7,0.504448,0.780788,0.072064,0.260233,0.024025,0.260249,0.0240063,0.260306,0.0240327
3.3976,246.58,7,0.504162,0.780653,0.0720231,0.260218,0.0240179,0.260167,0.0239839,0.260268,0.0240213
3.4113,247.574,7,0.50389,0.780524,0.0719843,0.260151,0.024003,0.260145,0.023973,0.260228,0.0240083
3.425,248.568,7,0.503495,0.780326,0.0719278,0.260076,0.0239804,0.260089,0.023959,0.260161,0.0239884
3.4387,249.562,7,0.503228,0.780196,0.0718897,0.260038,0.0239665,0.260027,0.0239414,0.260131,0.0239818
3.4524,250.557,7,0.503007,0.780061,0.0718581,0.260006,0.0239629,0.259995,0.0239315,0.26006,0.0239637
3.4661,251.551,7,0.502725,0.779901,0.0718178,0.259932,0.0239432,0.259942,0.0239174,0.260028,0.0239572
3.4798,252.545,7,0.502369,0.77972,0.071767,0.259862,0.0239229,0.25989,0.0239041,0.259967,0.02394
3.4935,253.54,7,0.502276,0.779632,0.0717537,0.259847,0.0239226,0.259849,0.0238948,0.259937,0.0239363
3.5072,254.534,7,0.502019,0.779499,0.071717,0.259783,0.0239095,0.259827,0.0238877,0.25989,0.0239198
3.5209,255.528,7,0.501834,0.779352,0.0716905,0.259735,0.0238966,0.259754,0.0238712,0.259863,0.0239226
3.5346,256.522,7,0.501578,0.779206,0.071654,0.259706,0.0238905,0.259725,0.0238656,0.259775,0.0238979
3.5483,257.517,7,0.501423,0.779094,0.0716318,0.259652,0.0238777,0.259689,0.0238598,0.259752,0.0238943
3.562,258.511,7,0.501257,0.778981,0.0716082,0.259603,0.0238655,0.259639,0.0238485,0.259739,0.0238942
3.5757,259.505,7,0.501088,0.778841,0.071584,0.259584,0.0238644,0.259606,0.0238427,0.259651,0.0238769
3.5894,260.499,7,0.500961,0.778739,0.0715659,0.259528,0.0238533,0.259571,0.0238373,0.25964,0.0238753
3.6031,261.494,7,0.500782,0.778607,0.0715403,0.259494,0.0238466,0.259527,0.0238298,0.259587,0.023864
3.6168,262.488,7,0.500699,0.778529,0.0715285,0.259471,0.0238434,0.259484,0.0238213,0.259575,0.0238638
3.6305,263.482,7,0.500518,0.778397,0.0715026,0.259406,0.0238311,0.259478,0.02382,0.259513,0.0238514
3.6442,264.477,7,0.500397,0.778304,0.0714853,0.259381,0.0238281,0.259433,0.0238137,0.25949,0.0238435
3.6579,265.471,7,0.500371,0.778243,0.0714816,0.259355,0.0238241,0.259404,0.0238091,0.259484,0.0238484
3.6716,266.465,7,0.500256,0.778146,0.0714651,0.259303,0.0238155,0.259385,0.0238049,0.259458,0.0238447
3.6853,267.459,7,0.500196,0.778062,0.0714566,0.259299,0.0238162,0.259351,0.0238001,0.259412,0.0238403
3.699,268.454,7,0.500093,0.777998,0.0714418,0.259276,0.0238087,0.259323,0.0237948,0.259399,0.0238383
3.7127,269.448,7,0.500157,0.777934,0.071451,0.259258,0.0238113,0.259316,0.0238043,0.259359,0.0238354
3.7264,270.442,7,0.499905,0.77781,0.071415,0.259227,0.0238033,0.259273,0.0237914,0.25931,0.0238203
3.7401,271.436,7,0.499785,0.777736,0.0713978,0.259181,0.0237935,0.259267,0.0237858,0.259288,0.0238184
3.7538,272.431,7,0.499897,0.777713,0.0714138,0.259144,0.0237895,0.25926,0.0237925,0.259309,0.0238318
3.7675,273.425,7,0.49985,0.77766,0.0714072,0.25914,0.0237929,0.259234,0.0237883,0.259286,0.023826
3.7812,274.419,7,0.499694,0.777549,0.0713848,0.259122,0.0237872,0.259192,0.0237814,0.259235,0.0238162
3.7949,275.414,7,0.499684,0.777515,0.0713834,0.259109,0.0237899,0.259187,0.0237817,0.259218,0.0238118
3.8086,276.408,7,0.499702,0.777473,0.071386,0.259068,0.0237839,0.259174,0.0237838,0.259231,0.0238183
3.8223,277.402,7,0.499669,0.777433,0.0713812,0.259079,0.0237846,0.259154,0.0237787,0.2592,0.0238179
3.836,278.396,7,0.499595,0.77737,0.0713707,0.259058,0.0237842,0.25915,0.0237781,0.259162,0.0238085
3.8497,279.391,7,0.49957,0.777326,0.0713671,0.259027,0.023779,0.259142,0.0237817,0.259157,0.0238064
3.8634,280.385,7,0.499628,0.777323,0.0713754,0.259038,0.0237821,0.259119,0.023777,0.259166,0.0238163
3.8771,281.379,7,0.499576,0.777265,0.071368,0.259015,0.0237783,0.259109,0.0237778,0.259141,0.0238118
3.8908,282.373,7,0.499478,0.77721,0.071354,0.258991,0.0237727,0.259111,0.0237779,0.259108,0.0238035
3.9045,283.368,7,0.499556,0.77721,0.0713651,0.259002,0.0237773,0.259096,0.0237796,0.259113,0.0238082
3.9182,284.362,7,0.499518,0.777204,0.0713596,0.259003,0.0237764,0.259095,0.0237734,0.259106,0.0238098
3.9319,285.356,7,0.499562,0.777177,0.0713661,0.25898,0.0237739,0.259121,0.023791,0.259076,0.0238012
3.9456,286.351,7,0.499425,0.777113,0.0713464,0.25897,0.0237713,0.259045,0.0237656,0.259098,0.0238094
3.9593,287.345,7,0.499528,0.777151,0.0713612,0.258973,0.0237732,0.259097,0.0237824,0.259081,0.0238056
3.973,288.339,7,0.499458,0.777112,0.0713512,0.258953,0.0237693,0.259096,0.0237819,0.259064,0.0238
3.9867,289.333,7,0.499446,0.777083,0.0713495,0.258969,0.0237738,0.259046,0.0237715,0.259069,0.0238041
4.0004,290.328,7,0.499467,0.777094,0.0713524,0.258962,0.0237732,0.259073,0.0237772,0.259059,0.023802
4.0141,291.322,7,0.499423,0.777063,0.0713462,0.258938,0.0237678,0.259067,0.023777,0.259058,0.0238015
4.0278,292.316,7,0.499448,0.77708,0.0713497,0.258938,0.0237663,0.259071,0.0237769,0.259071,0.0238065
4.0415,293.31,7,0.499377,0.777045,0.0713396,0.258957,0.0237687,0.259051,0.0237714,0.259038,0.0237994
4.0552,294.305,7,0.499407,0.777066,0.0713439,0.258954,0.0237703,0.259068,0.0237727,0.259045,0.0238009
4.0689,295.299,7,0.499417,0.777074,0.0713453,0.258949,0.0237684,0.259081,0.0237768,0.259044,0.0238002
4.0826,296.293,7,0.499376,0.777061,0.0713394,0.258955,0.0237667,0.259084,0.0237765,0.259022,0.0237962
4.0963,297.288,7,0.499436,0.777095,0.071348,0.258951,0.0237644,0.259086,0.0237802,0.259058,0.0238034
4.11,298.282,7,0.499417,0.777113,0.0713453,0.25896,0.0237657,0.259093,0.02378,0.25906,0.0237996
4.1237,299.276,7,0.499452,0.777094,0.0713503,0.258964,0.0237724,0.259078,0.0237795,0.259052,0.0237985
4.1374,300.27,7,0.499223,0.777051,0.0713175,0.258945,0.0237608,0.259059,0.0237661,0.259047,0.0237906
4.1511,301.265,7,0.49925,0.777087,0.0713214,0.258977,0.0237641,0.259068,0.0237686,0.259043,0.0237887
4.1648,302.259,7,0.49941,0.777136,0.0713443,0.258996,0.0237701,0.259113,0.0237826,0.259026,0.0237915
4.1785,303.253,7,0.499352,0.777142,0.071336,0.258972,0.0237617,0.259113,0.0237777,0.259057,0.0237966
4.1922,304.247,7,0.499241,0.777106,0.0713201,0.258965,0.0237573,0.259082,0.0237707,0.259058,0.0237921
4.2059,305.242,7,0.499263,0.777144,0.0713233,0.258989,0.0237621,0.259106,0.02377,0.259048,0.0237912
4.2196,306.236,7,0.499308,0.777166,0.0713297,0.258992,0.0237638,0.259124,0.0237736,0.25905,0.0237923
4.2333,307.23,7,0.499249,0.777178,0.0713212,0.25898,0.0237549,0.259127,0.0237754,0.25907,0.0237909
4.247,308.225,7,0.499233,0.777201,0.071319,0.259011,0.0237581,0.259121,0.02377,0.25907,0.0237908
4.2607,309.219,7,0.49915,0.777182,0.0713072,0.259014,0.0237594,0.259111,0.0237619,0.259057,0.023786
4.2744,310.213,7,0.499212,0.777251,0.071316,0.259017,0.0237559,0.259151,0.0237727,0.259083,0.0237874
4.2881,311.207,7,0.499181,0.777252,0.0713115,0.259013,0.0237531,0.259156,0.0237716,0.259083,0.0237869
4.3018,312.202,7,0.499074,0.777247,0.0712963,0.25904,0.0237542,0.259132,0.0237613,0.259074,0.0237808
4.3155,313.196,7,0.499072,0.777271,0.071296,0.259032,0.0237523,0.259153,0.0237635,0.259087,0.0237802
4.3292,314.19,7,0.499048,0.777324,0.0712925,0.259046,0.0237455,0.259169,0.0237663,0.25911,0.0237807
4.3429,315.184,7,0.499014,0.777325,0.0712877,0.259071,0.0237533,0.259147,0.0237553,0.259107,0.0237791
4.3566,316.179,7,0.498867,0.77731,0.0712667,0.259035,0.0237362,0.259176,0.0237574,0.259099,0.0237731
4.3703,317.173,7,0.499006,0.777412,0.0712866,0.259097,0.0237521,0.259195,0.0237606,0.25912,0.0237739
4.384,318.167,7,0.49881,0.777363,0.0712585,0.259075,0.0237389,0.259178,0.0237502,0.25911,0.0237694
4.3977,319.162,7,0.498761,0.777388,0.0712516,0.259064,0.0237324,0.259194,0.0237508,0.25913,0.0237683
4.4114,320.156,7,0.49872,0.777418,0.0712457,0.259089,0.0237337,0.259194,0.0237456,0.259135,0.0237664
4.4251,321.15,7,0.498651,0.777427,0.0712359,0.259099,0.0237328,0.259205,0.023743,0.259123,0.0237601
4.4388,322.144,7,0.498573,0.777441,0.0712248,0.259092,0.0237242,0.259222,0.0237449,0.259127,0.0237557
4.4525,323.139,7,0.498482,0.777453,0.0712117,0.259094,0.023718,0.259209,0.0237374,0.259149,0.0237564
4.4662,324.133,7,0.49842,0.777477,0.0712028,0.259114,0.0237169,0.259213,0.0237337,0.25915,0.0237522
4.4799,325.127,7,0.498337,0.777489,0.071191,0.259123,0.0237127,0.259217,0.0237308,0.25915,0.0237475
4.4936,326.121,7,0.49823,0.777488,0.0711757,0.25913,0.0237101,0.259209,0.0237244,0.259149,0.0237412
4.5073,327.116,7,0.498216,0.777544,0.0711737,0.259144,0.0237109,0.259246,0.0237264,0.259154,0.0237364
4.521,328.11,7,0.498144,0.777566,0.0711634,0.25915,0.0237067,0.259247,0.0237199,0.259168,0.0237368
4.5347,329.104,7,0.497996,0.777524,0.0711423,0.259135,0.0237004,0.259234,0.0237093,0.259156,0.0237325
4.5484,330.099,7,0.497708,0.777498,0.0711011,0.259111,0.0236807,0.259238,0.0236996,0.25915,0.0237208
4.5621,331.093,7,0.497731,0.777549,0.0711044,0.259132,0.0236849,0.259242,0.0236968,0.259175,0.0237226
4.5758,332.087,7,0.497724,0.777584,0.0711034,0.259149,0.0236833,0.259243,0.023701,0.259191,0.0237191
4.5895,333.081,7,0.497579,0.777582,0.0710828,0.259161,0.0236781,0.259264,0.0236991,0.259157,0.0237056
4.6032,334.076,7,0.49738,0.777535,0.0710543,0.259131,0.0236675,0.259245,0.023687,0.259158,0.0236998
4.6169,335.07,7,0.497297,0.777558,0.0710425,0.259148,0.0236608,0.259238,0.0236819,0.259172,0.0236998
4.6306,336.064,7,0.497198,0.777548,0.0710283,0.259146,0.0236558,0.259243,0.0236795,0.259159,0.0236929
4.6443,337.058,7,0.497076,0.77756,0.0710109,0.259164,0.0236565,0.259246,0.0236714,0.25915,0.023683
4.658,338.053,7,0.496968,0.777562,0.0709955,0.259145,0.0236461,0.259244,0.0236676,0.259172,0.0236818
4.6717,339.047,7,0.496738,0.777495,0.0709626,0.259116,0.0236307,0.259228,0.0236594,0.25915,0.0236725
4.6854,340.041,7,0.496675,0.777539,0.0709536,0.259146,0.0236327,0.259241,0.0236544,0.259153,0.0236665
4.6991,341.036,7,0.496552,0.777515,0.070936,0.259147,0.0236289,0.259233,0.0236487,0.259135,0.0236583
4.7128,342.03,7,0.496338,0.777474,0.0709054,0.259104,0.0236106,0.259221,0.0236394,0.259149,0.0236553
4.7265,343.024,7,0.496191,0.777456,0.0708844,0.259116,0.0236064,0.259216,0.0236327,0.259124,0.0236453
4.7402,344.018,7,0.496138,0.777489,0.0708769,0.259129,0.0236076,0.259223,0.0236286,0.259137,0.0236406
4.7539,345.013,7,0.49587,0.777406,0.0708386,0.259081,0.0235891,0.259211,0.0236202,0.259114,0.0236294
4.7676,346.007,7,0.495699,0.777388,0.0708141,0.259091,0.0235815,0.259196,0.0236123,0.259102,0.0236203
4.7813,347.001,7,0.495757,0.777449,0.0708225,0.259114,0.0235844,0.259202,0.0236095,0.259132,0.0236285
4.795,347.995,7,0.495382,0.777315,0.0707688,0.259073,0.0235683,0.259172,0.0235977,0.25907,0.0236028
4.8087,348.99,7,0.495285,0.777326,0.0707551,0.259065,0.023561,0.259178,0.0235918,0.259083,0.0236023
4.8224,349.984,7,0.495148,0.7773,0.0707355,0.259064,0.0235548,0.25917,0.0235868,0.259065,0.0235939
4.8361,350.978,7,0.494966,0.777246,0.0707094,0.259043,0.023544,0.259145,0.0235776,0.259057,0.0235877
4.8498,351.973,7,0.494766,0.7772,0.0706808,0.259044,0.0235392,0.259134,0.0235697,0.259022,0.023572
4.8635,352.967,7,0.494622,0.777179,0.0706602,0.259027,0.0235298,0.259125,0.0235638,0.259027,0.0235666
4.8772,353.961,7,0.494466,0.777139,0.070638,0.259008,0.0235209,0.259124,0.0235585,0.259007,0.0235586
4.8909,354.955,7,0.494302,0.777097,0.0706145,0.258997,0.0235156,0.259108,0.0235519,0.258992,0.023547
4.9046,355.95,7,0.494134,0.777043,0.0705906,0.258971,0.0235046,0.259081,0.023541,0.258991,0.023545
4.9183,356.944,7,0.494047,0.777049,0.0705781,0.258988,0.023502,0.259076,0.0235348,0.258985,0.0235414
4.932,357.938,7,0.493893,0.776998,0.0705561,0.258955,0.0234896,0.259072,0.0235312,0.258971,0.0235353
4.9457,358.932,7,0.49363,0.776901,0.0705186,0.258935,0.0234755,0.259038,0.0235214,0.258927,0.0235217
4.9594,359.927,7,0.493397,0.776856,0.0704853,0.258934,0.0234684,0.259024,0.0235115,0.258898,0.0235055
4.9731,360.921,7,0.493428,0.776858,0.0704897,0.258925,0.0234683,0.259044,0.0235167,0.258889,0.0235047
4.9868,361.915,7,0.493284,0.776814,0.0704692,0.258915,0.0234683,0.259022,0.0235036,0.258877,0.0234973
5.0005,362.91,7,0.493129,0.776763,0.070447,0.258903,0.0234592,0.258981,0.0234925,0.258879,0.0234953
5.0142,363.904,7,0.492945,0.77668,0.0704207,0.258858,0.0234458,0.258976,0.0234891,0.258846,0.0234858
5.0279,364.898,7,0.492821,0.776653,0.070403,0.258851,0.0234405,0.258972,0.0234889,0.25883,0.0234737
5.0416,365.892,7,0.492637,0.776567,0.0703767,0.258841,0.023437,0.25893,0.023476,0.258796,0.0234637
5.0553,366.887,7,0.49257,0.776558,0.0703671,0.258816,0.0234272,0.258923,0.0234717,0.258819,0.0234682
5.069,367.881,7,0.49249,0.776528,0.0703557,0.258816,0.0234244,0.258928,0.0234704,0.258785,0.0234608
5.0827,368.875,7,0.492235,0.776402,0.0703193,0.258784,0.0234162,0.25889,0.0234596,0.258729,0.0234434
5.0964,369.869,7,0.492176,0.776408,0.0703109,0.258775,0.0234097,0.258891,0.0234583,0.258742,0.0234429
5.1101,370.864,7,0.492099,0.776357,0.0702998,0.258768,0.023407,0.258857,0.023451,0.258732,0.0234418
5.1238,371.858,7,0.49195,0.776293,0.0702785,0.258748,0.0234006,0.258862,0.0234514,0.258683,0.0234266
5.1375,372.852,7,0.491762,0.776214,0.0702517,0.258728,0.0233929,0.258819,0.0234391,0.258667,0.0234196
5.1512,373.847,7,0.491829,0.77625,0.0702613,0.258712,0.0233882,0.258848,0.0234457,0.25869,0.0234274
5.1649,374.841,7,0.491542,0.776114,0.0702203,0.258707,0.0233835,0.258788,0.0234269,0.258618,0.0234099
5.1786,375.835,7,0.491477,0.7761,0.0702109,0.258694,0.0233804,0.25879,0.0234277,0.258615,0.0234028
5.1923,376.829,7,0.491522,0.77611,0.0702175,0.258675,0.0233762,0.2588,0.0234342,0.258634,0.023407
5.206,377.824,7,0.491239,0.775969,0.070177,0.258656,0.0233709,0.258731,0.0234119,0.258582,0.0233942
5.2197,378.818,7,0.491245,0.775991,0.0701779,0.258653,0.0233662,0.258768,0.0234223,0.25857,0.0233893
5.2334,379.812,7,0.491184,0.775943,0.0701691,0.258643,0.023365,0.258726,0.0234139,0.258574,0.0233902
5.2471,380.806,7,0.491053,0.775869,0.0701504,0.258622,0.0233595,0.258716,0.0234107,0.258531,0.0233802
5.2608,381.801,7,0.490931,0.77582,0.070133,0.258607,0.0233546,0.258682,0.0233999,0.258531,0.0233785
5.2745,382.795,7,0.490906,0.77582,0.0701294,0.258594,0.0233513,0.258701,0.0234027,0.258524,0.0233753
5.2882,383.789,7,0.490794,0.77575,0.0701134,0.258604,0.0233527,0.258662,0.0233951,0.258484,0.0233656
5.3019,384.784,7,0.490707,0.77571,0.070101,0.258581,0.0233489,0.258652,0.023387,0.258477,0.0233651
5.3156,385.778,7,0.490666,0.775683,0.0700951,0.25856,0.0233422,0.258665,0.0233941,0.258458,0.0233588
5.3293,386.772,7,0.490667,0.775694,0.0700952,0.258568,0.0233416,0.258659,0.0233935,0.258467,0.0233601
5.343,387.766,7,0.490559,0.775618,0.0700799,0.258552,0.0233381,0.258634,0.0233903,0.258432,0.0233515
5.3567,388.761,7,0.49039,0.775561,0.0700558,0.258529,0.0233314,0.25861,0.0233826,0.258423,0.0233417
5.3704,389.755,7,0.490388,0.77556,0.0700555,0.258532,0.0233328,0.258593,0.0233781,0.258435,0.0233446
5.3841,390.749,7,0.490476,0.775562,0.070068,0.258542,0.0233371,0.258581,0.0233768,0.258439,0.0233541
5.3978,391.743,7,0.490291,0.775492,0.0700415,0.258529,0.0233264,0.258561,0.0233706,0.258402,0.0233446
5.4115,392.738,7,0.490259,0.775464,0.070037,0.258503,0.0233228,0.258578,0.0233777,0.258383,0.0233365
5.4252,393.732,7,0.490238,0.775445,0.070034,0.258521,0.0233274,0.25857,0.0233748,0.258354,0.0233318
5.4389,394.726,7,0.490119,0.775401,0.070017,0.258499,0.0233249,0.258544,0.0233644,0.258357,0.0233277
5.4526,395.721,7,0.490036,0.775356,0.0700051,0.258479,0.0233174,0.258518,0.023358,0.258359,0.0233298
5.4663,396.715,7,0.49006,0.775368,0.0700086,0.258483,0.023318,0.258555,0.0233671,0.25833,0.0233235
5.48,397.709,7,0.490082,0.775372,0.0700118,0.258499,0.0233216,0.258527,0.0233657,0.258346,0.0233245
5.4937,398.703,7,0.489918,0.775284,0.0699883,0.258466,0.0233118,0.258494,0.0233558,0.258324,0.0233207
5.5074,399.698,7,0.489906,0.775297,0.0699866,0.258488,0.0233173,0.258501,0.0233548,0.258308,0.0233145
5.5211,400.692,7,0.489932,0.775293,0.0699903,0.258465,0.0233134,0.258508,0.0233605,0.25832,0.0233164
5.5348,401.686,7,0.489868,0.775263,0.0699812,0.258478,0.0233167,0.258478,0.0233517,0.258308,0.0233128
5.5485,402.68,7,0.489722,0.775206,0.0699603,0.258449,0.0233071,0.258458,0.0233445,0.258299,0.0233087
5.5622,403.675,7,0.489858,0.775266,0.0699797,0.258482,0.0233162,0.258493,0.0233563,0.258292,0.0233072
5.5759,404.669,7,0.489734,0.775212,0.069962,0.258457,0.0233052,0.258451,0.0233484,0.258304,0.0233084
5.5896,405.663,7,0.489673,0.775186,0.0699533,0.25846,0.0233095,0.258447,0.0233441,0.258278,0.0232997
5.6033,406.658,7,0.489688,0.775207,0.0699554,0.258457,0.0233068,0.258468,0.0233475,0.258283,0.0233011
5.617,407.652,7,0.48957,0.775152,0.0699386,0.258431,0.023298,0.258441,0.0233403,0.25828,0.0233003
5.6307,408.646,7,0.489609,0.775193,0.0699441,0.258484,0.023311,0.258432,0.0233362,0.258278,0.0232968
5.6444,409.64,7,0.48956,0.775153,0.0699372,0.258433,0.0233008,0.258449,0.0233417,0.258271,0.0232947
5.6581,410.635,7,0.489521,0.775141,0.0699316,0.25845,0.0233024,0.258417,0.0233341,0.258274,0.023295
5.6718,411.629,7,0.489447,0.775119,0.0699209,0.258428,0.0232944,0.258431,0.0233367,0.258259,0.0232898
5.6855,412.623,7,0.489464,0.775148,0.0699235,0.258462,0.0233001,0.258434,0.0233356,0.258252,0.0232878
5.6992,413.617,7,0.489377,0.775102,0.069911,0.258426,0.0232922,0.2584,0.0233279,0.258276,0.0232909
5.7129,414.612,7,0.489299,0.775093,0.0698999,0.258435,0.0232865,0.258401,0.0233277,0.258258,0.0232857
5.7266,415.606,7,0.489335,0.775119,0.069905,0.258462,0.0232966,0.258406,0.0233271,0.25825,0.0232813
5.7403,416.6,7,0.489318,0.775132,0.0699025,0.258465,0.0232951,0.258397,0.0233256,0.258269,0.0232818
5.754,417.595,7,0.489275,0.775101,0.0698965,0.258451,0.0232942,0.258395,0.0233244,0.258254,0.0232779
5.7677,418.589,7,0.48916,0.7751,0.06988,0.258449,0.023289,0.258399,0.023317,0.258252,0.023274
5.7814,419.583,7,0.489269,0.775137,0.0698956,0.258457,0.0232921,0.258421,0.0233244,0.258259,0.0232791
5.7951,420.577,7,0.489154,0.775098,0.0698791,0.258426,0.0232802,0.258411,0.0233233,0.25826,0.0232756
5.8088,421.572,7,0.489011,0.775078,0.0698587,0.25843,0.0232781,0.258385,0.0233144,0.258263,0.0232662
5.8225,422.566,7,0.48908,0.775093,0.0698686,0.258466,0.0232906,0.258366,0.0233085,0.258262,0.0232695
5.8362,423.56,7,0.489073,0.775115,0.0698676,0.258468,0.0232863,0.258366,0.0233099,0.25828,0.0232714
5.8499,424.554,7,0.488884,0.775053,0.0698406,0.258438,0.0232757,0.258371,0.023303,0.258243,0.0232619
5.8636,425.549,7,0.488869,0.775069,0.0698385,0.258435,0.0232711,0.258383,0.0233084,0.258251,0.0232589
5.8773,426.543,7,0.488874,0.775076,0.0698392,0.258471,0.0232776,0.258348,0.0233014,0.258257,0.0232602
5.891,427.537,7,0.48887,0.775102,0.0698386,0.258459,0.0232773,0.258377,0.0233025,0.258267,0.0232587
5.9047,428.532,7,0.488731,0.775051,0.0698187,0.258432,0.0232673,0.258363,0.0232995,0.258256,0.0232519
5.9184,429.526,7,0.488705,0.775065,0.069815,0.258447,0.0232652,0.258345,0.0232941,0.258273,0.0232557
5.9321,430.52,7,0.488708,0.775083,0.0698154,0.258468,0.0232735,0.258364,0.0232945,0.258251,0.0232474
5.9458,431.514,7,0.488645,0.775075,0.0698064,0.258449,0.0232657,0.258358,0.0232909,0.258269,0.0232497
5.9595,432.509,7,0.488488,0.775032,0.0697841,0.258422,0.023255,0.258349,0.0232857,0.25826,0.0232433
5.9732,433.503,7,0.488561,0.77508,0.0697944,0.25846,0.0232637,0.258352,0.0232855,0.258268,0.0232451
5.9869,434.497,7,0.488469,0.775083,0.0697812,0.258444,0.0232593,0.258365,0.0232845,0.258274,0.0232374
6.0006,435.491,7,0.488456,0.775074,0.0697794,0.258443,0.0232541,0.258338,0.0232767,0.258293,0.0232486
6.0143,436.486,7,0.48831,0.775049,0.0697586,0.25846,0.0232562,0.258345,0.0232761,0.258243,0.0232263
6.028,437.48,7,0.488294,0.775066,0.0697562,0.258451,0.0232499,0.258351,0.0232759,0.258264,0.0232304
6.0417,438.474,7,0.488222,0.775074,0.0697459,0.258442,0.0232429,0.258334,0.0232689,0.258298,0.0232342
6.0554,439.469,7,0.488142,0.775041,0.0697346,0.258459,0.0232461,0.258342,0.0232686,0.25824,0.0232199
6.0691,440.463,7,0.488105,0.775058,0.0697292,0.258447,0.0232416,0.258339,0.0232658,0.258272,0.0232218
6.0828,441.457,7,0.487981,0.775021,0.0697116,0.258444,0.023237,0.258322,0.0232603,0.258255,0.0232144
6.0965,442.451,7,0.487958,0.77505,0.0697083,0.258464,0.0232387,0.258309,0.0232541,0.258278,0.0232155
6.1102,443.446,7,0.487829,0.775011,0.0696899,0.258431,0.0232299,0.258335,0.0232551,0.258245,0.0232049
